ID,age,gender,education,IUIPC,data,device,recipient,likert,Male,wearable,VUR,appserver,IUIPCmean,risk,medium
1643,23, Male, Bachelors,61," where you are very accurately (more than GPS, like where you are in a room)", cubetastic3000, appserver,2,1,1,0,1,6.1,physical,behavior
1643,23, Male, Bachelors,61, your username for websites, cubetastic3000, public,5,1,1,1,0,6.1,financial,demographic
2035,39, Male, Bachelors,58,vibration, smartphone, noone,2,1,0,0,0,5.8,,
2035,39, Male, Bachelors,58,sent premium texts or calls, smartphone, noone,5,1,0,1,0,5.8,,
2035,39, Male, Bachelors,58, copied and uploaded audio recordings you made on your device, cubetastic3000, appserver,4,1,1,0,1,5.8,image,audio
2035,39, Male, Bachelors,58, videos of people (with an outward-facing camera) at random, cubetastic3000, public,5,1,1,1,0,5.8,relationships,video
2035,39, Male, Bachelors,58, a video of you off-guard, cubetastic3000, friends,5,1,1,1,0,5.8,image,video
2035,39, Male, Bachelors,58," where you are currently going (by observing maps, etc.)", cubetastic3000, public,2,1,1,0,0,5.8,physical,behavior
2035,39, Male, Bachelors,58, what medication you take, cubetastic3000, public,3,1,1,0,0,5.8,medical,behavior
2035,39, Male, Bachelors,58, your username for websites, cubetastic3000, work,4,1,1,0,0,5.8,financial,demographic
2149,44, Female, Bachelors,57,vibration, smartphone, noone,3,0,0,0,0,5.7,,
2149,44, Female, Bachelors,57,sent premium texts or calls, smartphone, noone,5,0,0,1,0,5.7,,
2149,44, Female, Bachelors,57," when, how much, and what you are eating", cubetastic3000, work,4,0,1,0,0,5.7,medical,behavior
2149,44, Female, Bachelors,57, copied and uploaded audio recordings you made on your device, cubetastic3000, friends,5,0,1,1,0,5.7,image,audio
2149,44, Female, Bachelors,57, recorded your phone conversations, cubetastic3000, work,5,0,1,1,0,5.7,relationships,audio
2149,44, Female, Bachelors,57, videos of you (with an inward-facing camera) at home, cubetastic3000, friends,5,0,1,1,0,5.7,image,video
2149,44, Female, Bachelors,57, videos of you (with an inward-facing camera) at home, cubetastic3000, appserver,4,0,1,0,1,5.7,image,video
2149,44, Female, Bachelors,57, your address, cubetastic3000, work,5,0,1,1,0,5.7,physical,demographic
1719,31, Female, Bachelors,69,connected to a bluetooth device, smartphone, noone,4,0,0,0,0,6.9,,
1719,31, Female, Bachelors,69,took screenshots while using other apps, smartphone, noone,5,0,0,1,0,6.9,,
1719,31, Female, Bachelors,69," how you were feeling based on heart rate, breathing, and/or temperature", cubetastic3000, public,5,0,1,1,0,6.9,medical,behavior
1719,31, Female, Bachelors,69, recorded your passing conversations, cubetastic3000, public,5,0,1,1,0,6.9,relationships,audio
1719,31, Female, Bachelors,69, recorded you talking to yourself (making voice notes), cubetastic3000, public,5,0,1,1,0,6.9,image,audio
1719,31, Female, Bachelors,69, what television shows you watch, cubetastic3000, friends,4,0,1,0,0,6.9,image,behavior
1719,31, Female, Bachelors,69, your address, cubetastic3000, appserver,5,0,1,1,1,6.9,physical,demographic
1719,31, Female, Bachelors,69, your username and password for websites, cubetastic3000, friends,5,0,1,1,0,6.9,financial,demographic
1767,41, Male, Bachelors,60,connected to a bluetooth device, smartphone, noone,2,1,0,0,0,6,,
1767,41, Male, Bachelors,60,sent premium texts or calls, smartphone, noone,5,1,0,1,0,6,,
1767,41, Male, Bachelors,60," how you were feeling based on heart rate, breathing, and/or temperature", cubetastic3000, work,3,1,1,0,0,6,medical,behavior
1767,41, Male, Bachelors,60, when you are sick or healthy, cubetastic3000, friends,2,1,1,0,0,6,medical,biometric
1767,41, Male, Bachelors,60, an incriminating video of you doing something embarrassing, cubetastic3000, work,5,1,1,1,0,6,image,video
1767,41, Male, Bachelors,60, what websites you go to, cubetastic3000, work,4,1,1,0,0,6,image,behavior
1767,41, Male, Bachelors,60, what products you buy, cubetastic3000, friends,3,1,1,0,0,6,image,behavior
1767,41, Male, Bachelors,60, how much debt you have, cubetastic3000, public,5,1,1,1,0,6,financial,demographic
2299,35, Female, Bachelors,63,connected to a bluetooth device, smartphone, noone,1,0,0,0,0,6.3,,
2299,35, Female, Bachelors,63,sent premium texts or calls, smartphone, noone,5,0,0,1,0,6.3,,
2299,35, Female, Bachelors,63, recorded your phone conversations, cubetastic3000, appserver,4,0,1,0,1,6.3,relationships,audio
2299,35, Female, Bachelors,63, recorded you talking to yourself (making voice notes), cubetastic3000, appserver,4,0,1,0,1,6.3,image,audio
2299,35, Female, Bachelors,63, photos of people (with an outward-facing camera) at random, cubetastic3000, public,2,0,1,0,0,6.3,relationships,photo
2299,35, Female, Bachelors,63, videos at work (with an outward-facing camera), cubetastic3000, appserver,3,0,1,0,1,6.3,relationships,video
2299,35, Female, Bachelors,63, how much you use your phone, cubetastic3000, work,4,0,1,0,0,6.3,image,behavior
2299,35, Female, Bachelors,63, your social security number, cubetastic3000, appserver,5,0,1,1,1,6.3,financial,demographic
2086,71, Male, Masters,57,unmuted a call, smartphone, noone,5,1,0,1,0,5.7,,
2086,71, Male, Masters,57,sent premium texts or calls, smartphone, noone,5,1,0,1,0,5.7,,
2086,71, Male, Masters,57, scanned your eye to learn your eye patterns (for eye tracking), cubetastic3000, appserver,3,1,1,0,1,5.7,medical,biometric
2086,71, Male, Masters,57," when you were lying, nervous, or stressed", cubetastic3000, appserver,3,1,1,0,1,5.7,medical,biometric
2086,71, Male, Masters,57, photos of people (with an outward-facing camera) at random, cubetastic3000, appserver,5,1,1,1,1,5.7,relationships,photo
2086,71, Male, Masters,57, a video of you unclothed, cubetastic3000, public,5,1,1,1,0,5.7,image,video
2086,71, Male, Masters,57, what television shows you watch, cubetastic3000, public,5,1,1,1,0,5.7,image,behavior
2086,71, Male, Masters,57, your social security number, cubetastic3000, public,5,1,1,1,0,5.7,financial,demographic
1591,28, Female, Somecollege,60,unmuted a call, smartphone, noone,5,0,0,1,0,6,,
1591,28, Female, Somecollege,60,sent premium texts or calls, smartphone, noone,5,0,0,1,0,6,,
1591,28, Female, Somecollege,60, scanned your eye to learn your eye patterns (for eye tracking), cubetastic3000, work,5,0,1,1,0,6,medical,biometric
1591,28, Female, Somecollege,60, recorded your phone conversations, cubetastic3000, work,5,0,1,1,0,6,relationships,audio
1591,28, Female, Somecollege,60, videos of people (with an outward-facing camera) at random, cubetastic3000, appserver,3,0,1,0,1,6,relationships,video
1591,28, Female, Somecollege,60," where you are currently going (by observing maps, etc.)", cubetastic3000, friends,5,0,1,1,0,6,physical,behavior
1591,28, Female, Somecollege,60, your credit card information, cubetastic3000, public,5,0,1,1,0,6,financial,demographic
1591,28, Female, Somecollege,60, how much debt you have, cubetastic3000, friends,5,0,1,1,0,6,financial,demographic
459,30, Male, Bachelors,51,unmuted a call, smartphone, noone,5,1,0,1,0,5.1,,
459,30, Male, Bachelors,51,sent premium texts or calls, smartphone, noone,5,1,0,1,0,5.1,,
459,30, Male, Bachelors,51,vibration, cubetastic3000, noone,1,1,1,0,0,5.1,,
459,30, Male, Bachelors,51, your heart rate, cubetastic3000, appserver,1,1,1,0,1,5.1,medical,biometric
459,30, Male, Bachelors,51," when, how, and how much you exercise", cubetastic3000, public,4,1,1,0,0,5.1,medical,behavior
459,30, Male, Bachelors,51, photos of you (with an inward-facing camera) at random, cubetastic3000, friends,5,1,1,1,0,5.1,image,photo
459,30, Male, Bachelors,51, how much you use your computer, cubetastic3000, public,3,1,1,0,0,5.1,image,behavior
459,30, Male, Bachelors,51, your address, cubetastic3000, appserver,5,1,1,1,1,5.1,physical,demographic
165,40, Male, Bachelors,70,connected to a bluetooth device, smartphone, noone,5,1,0,1,0,7,,
165,40, Male, Bachelors,70,sent premium texts or calls, smartphone, noone,5,1,0,1,0,7,,
165,40, Male, Bachelors,70, your gender, cubetastic3000, appserver,5,1,1,1,1,7,medical,demographic
165,40, Male, Bachelors,70," when, how, and how much you exercise", cubetastic3000, friends,5,1,1,1,0,7,medical,behavior
165,40, Male, Bachelors,70, recorded the sound around you, cubetastic3000, friends,5,1,1,1,0,7,image,audio
165,40, Male, Bachelors,70," where you are very accurately (more than GPS, like where you are in a room)", cubetastic3000, friends,5,1,1,1,0,7,physical,behavior
165,40, Male, Bachelors,70," where you are very accurately (more than GPS, like where you are in a room)", cubetastic3000, work,5,1,1,1,0,7,physical,behavior
165,40, Male, Bachelors,70, what television shows you watch, cubetastic3000, friends,5,1,1,1,0,7,image,behavior
2051,43, Male, Somecollege,63,vibration, smartphone, noone,5,1,0,1,0,6.3,,
2051,43, Male, Somecollege,63,took screenshots while using other apps, smartphone, noone,5,1,0,1,0,6.3,,
2051,43, Male, Somecollege,63, your heart rate, cubetastic3000, appserver,5,1,1,1,1,6.3,medical,biometric
2051,43, Male, Somecollege,63," when you were lying, nervous, or stressed", cubetastic3000, public,5,1,1,1,0,6.3,medical,biometric
2051,43, Male, Somecollege,63, when you are busy or interruptible, cubetastic3000, friends,5,1,1,1,0,6.3,image,behavior
2051,43, Male, Somecollege,63, photos of you (with an inward-facing camera) at home, cubetastic3000, appserver,5,1,1,1,1,6.3,image,photo
2051,43, Male, Somecollege,63, videos of you (with an inward-facing camera) at random, cubetastic3000, friends,5,1,1,1,0,6.3,image,video
2051,43, Male, Somecollege,63, how much you use your phone, cubetastic3000, public,5,1,1,1,0,6.3,image,behavior
107,27, Male, Bachelors,56,connected to a bluetooth device, smartphone, noone,3,1,0,0,0,5.6,,
107,27, Male, Bachelors,56,unmuted a call, smartphone, noone,2,1,0,0,0,5.6,,
107,27, Male, Bachelors,56," when, how, and how much you exercise", cubetastic3000, friends,3,1,1,0,0,5.6,medical,behavior
107,27, Male, Bachelors,56, an incriminating video of you doing something embarrassing, cubetastic3000, work,5,1,1,1,0,5.6,image,video
107,27, Male, Bachelors,56, when and how much you spend time alone, cubetastic3000, work,3,1,1,0,0,5.6,physical,behavior
107,27, Male, Bachelors,56, your address, cubetastic3000, friends,5,1,1,1,0,5.6,physical,demographic
107,27, Male, Bachelors,56, your username for websites, cubetastic3000, public,4,1,1,0,0,5.6,financial,demographic
107,27, Male, Bachelors,56, your bank account information, cubetastic3000, work,5,1,1,1,0,5.6,financial,demographic
127,37, Male, Graduate,63,connected to a bluetooth device, smartphone, noone,2,1,0,0,0,6.3,,
127,37, Male, Graduate,63,took screenshots while using other apps, smartphone, noone,4,1,0,0,0,6.3,,
127,37, Male, Graduate,63,connected to a bluetooth device, cubetastic3000, noone,2,1,1,0,0,6.3,,
127,37, Male, Graduate,63, when and how well you are sleeping, cubetastic3000, appserver,2,1,1,0,1,6.3,medical,biometric
127,37, Male, Graduate,63, how close you are to other people you interact with, cubetastic3000, work,5,1,1,1,0,6.3,relationships,behavior
127,37, Male, Graduate,63, an incriminating photo of you doing something embarrassing, cubetastic3000, appserver,4,1,1,0,1,6.3,image,photo
127,37, Male, Graduate,63, videos of you (with an inward-facing camera) at random, cubetastic3000, work,5,1,1,1,0,6.3,image,video
127,37, Male, Graduate,63, your name, cubetastic3000, public,5,1,1,1,0,6.3,financial,demographic
2023,25, Male, Highschool,63,connected to a bluetooth device, smartphone, noone,5,1,0,1,0,6.3,,
2023,25, Male, Highschool,63,took screenshots while using other apps, smartphone, noone,5,1,0,1,0,6.3,,
2023,25, Male, Highschool,63, recorded the sound around you, cubetastic3000, public,5,1,1,1,0,6.3,image,audio
2023,25, Male, Highschool,63, a photo of you unclothed, cubetastic3000, work,5,1,1,1,0,6.3,image,photo
2023,25, Male, Highschool,63, videos at work (with an outward-facing camera), cubetastic3000, public,5,1,1,1,0,6.3,relationships,video
2023,25, Male, Highschool,63, your social security number, cubetastic3000, appserver,5,1,1,1,1,6.3,financial,demographic
2023,25, Male, Highschool,63, your bank account information, cubetastic3000, friends,5,1,1,1,0,6.3,financial,demographic
2023,25, Male, Highschool,63, your credit card information, cubetastic3000, friends,5,1,1,1,0,6.3,financial,demographic
534,52, Male, Highschool,70,connected to a bluetooth device, smartphone, noone,3,1,0,0,0,7,,
534,52, Male, Highschool,70,sent premium texts or calls, smartphone, noone,5,1,0,1,0,7,,
534,52, Male, Highschool,70,took screenshots while using other apps, cubetastic3000, noone,5,1,1,1,0,7,,
534,52, Male, Highschool,70, how close you are to other people you interact with, cubetastic3000, public,5,1,1,1,0,7,relationships,behavior
534,52, Male, Highschool,70," copied and uploaded sounds saved on your device (notification noises, etc.)", cubetastic3000, public,5,1,1,1,0,7,image,audio
534,52, Male, Highschool,70, photos of you (with an inward-facing camera) at random, cubetastic3000, friends,5,1,1,1,0,7,image,photo
534,52, Male, Highschool,70, shared videos you which are already on your device, cubetastic3000, friends,5,1,1,1,0,7,image,video
534,52, Male, Highschool,70, your username for websites, cubetastic3000, appserver,5,1,1,1,1,7,financial,demographic
2276,32, Female, Highschool,59,connected to a bluetooth device, smartphone, noone,4,0,0,0,0,5.9,,
2276,32, Female, Highschool,59,sent premium texts or calls, smartphone, noone,5,0,0,1,0,5.9,,
2276,32, Female, Highschool,59, your gender, cubetastic3000, work,5,0,1,1,0,5.9,medical,demographic
2276,32, Female, Highschool,59, photos of people (with an outward-facing camera) at random, cubetastic3000, public,5,0,1,1,0,5.9,relationships,photo
2276,32, Female, Highschool,59, shared videos you which are already on your device, cubetastic3000, appserver,5,0,1,1,1,5.9,image,video
2276,32, Female, Highschool,59, shared videos others sent you saved on your device, cubetastic3000, public,5,0,1,1,0,5.9,relationships,video
2276,32, Female, Highschool,59, what television shows you watch, cubetastic3000, public,1,0,1,0,0,5.9,image,behavior
1514,34, Female, Bachelors,59,connected to a bluetooth device, smartphone, noone,4,0,0,0,0,5.9,,
1514,34, Female, Bachelors,59,sent premium texts or calls, smartphone, noone,5,0,0,1,0,5.9,,
1514,34, Female, Bachelors,59, scanned your eye to learn your eye patterns (for eye tracking), cubetastic3000, public,4,0,1,0,0,5.9,medical,biometric
1514,34, Female, Bachelors,59, what medical conditions you have, cubetastic3000, appserver,5,0,1,1,1,5.9,medical,demographic
1514,34, Female, Bachelors,59, photos of you (with an inward-facing camera) at home, cubetastic3000, public,5,0,1,1,0,5.9,image,photo
1514,34, Female, Bachelors,59, photos at work (with an outward-facing camera), cubetastic3000, appserver,5,0,1,1,1,5.9,relationships,photo
1514,34, Female, Bachelors,59, shared videos you downloaded on the internet saved on your device, cubetastic3000, friends,5,0,1,1,0,5.9,image,video
1514,34, Female, Bachelors,59, a video of you intoxicated, cubetastic3000, friends,5,0,1,1,0,5.9,image,video
2139,29, Male, Somecollege,68,unmuted a call, smartphone, noone,5,1,0,1,0,6.8,,
2139,29, Male, Somecollege,68,took screenshots while using other apps, smartphone, noone,5,1,0,1,0,6.8,,
2139,29, Male, Somecollege,68, your gender, cubetastic3000, public,5,1,1,1,0,6.8,medical,demographic
2139,29, Male, Somecollege,68," when, how, and how much you exercise", cubetastic3000, work,5,1,1,1,0,6.8,medical,behavior
2139,29, Male, Somecollege,68, photos of you (with an inward-facing camera) at home, cubetastic3000, appserver,5,1,1,1,1,6.8,image,photo
2139,29, Male, Somecollege,68, shared videos you which are already on your device, cubetastic3000, work,5,1,1,1,0,6.8,image,video
